code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,total_clicks,avg_assessment_score
FFF,2013J,594119,1,0,0,5,0,0,60,0,2,5214.0,86.0
FFF,2013J,594139,1,0,0,8,0,0,60,0,2,2912.0,76.5
FFF,2013J,594162,1,5,2,1,1,0,120,0,2,5312.0,68.16666666666667
FFF,2013J,594184,1,6,1,2,0,0,60,0,1,388.0,75.0
FFF,2013J,594205,1,5,0,8,0,0,120,1,2,2231.0,77.08333333333333
FFF,2013J,594221,1,5,0,1,0,0,120,1,3,0.0,72.82803689390448
FFF,2013J,594250,0,0,0,3,0,0,90,0,2,5960.0,81.25
FFF,2013J,594280,0,12,2,3,0,0,60,0,1,936.0,56.333333333333336
FFF,2013J,594291,1,9,0,7,0,0,60,0,1,1292.0,70.11111111111111
FFF,2013J,594319,1,6,1,4,0,0,60,0,2,7464.0,85.5
FFF,2013J,594326,1,11,0,7,0,0,120,0,2,2821.0,67.95238095238095
FFF,2013J,594341,1,8,0,8,0,0,120,0,3,0.0,72.82803689390448
FFF,2013J,594342,1,11,0,1,0,0,120,0,1,1120.0,65.41666666666667
FFF,2013J,594359,0,5,2,7,0,0,60,0,1,29.0,72.82803689390448
FFF,2013J,594360,1,7,1,6,0,0,60,0,1,1404.0,79.5
FFF,2013J,594376,1,6,1,1,0,0,90,0,3,825.0,86.0
FFF,2013J,594395,1,7,0,4,0,0,60,0,3,1458.0,77.8
FFF,2013J,594404,1,5,0,4,0,0,60,0,1,2180.0,59.2
FFF,2013J,594406,1,5,1,1,0,0,120,0,1,5423.0,63.0
FFF,2013J,594454,1,1,2,5,0,0,60,0,1,95.0,86.0
FFF,2013J,594470,1,6,0,1,0,0,60,0,1,413.0,76.0
FFF,2013J,594505,1,3,0,9,0,0,60,0,2,1691.0,76.58333333333333
FFF,2013J,594506,1,7,2,5,0,0,60,0,2,4073.0,80.91666666666667
FFF,2013J,594510,1,1,2,8,0,0,60,0,3,99.0,72.82803689390448
FFF,2013J,594546,1,9,0,10,0,0,120,0,0,8229.0,89.91666666666667
FFF,2013J,594547,1,8,0,6,0,0,60,0,2,4202.0,74.9
FFF,2013J,594558,1,11,0,3,0,0,60,0,0,5946.0,91.66666666666667
FFF,2013J,594576,1,3,0,2,0,0,90,0,2,4086.0,81.33333333333333
FFF,2013J,594596,0,5,2,6,0,0,120,0,2,5842.0,83.5
FFF,2013J,594603,0,8,0,10,0,0,120,0,3,0.0,72.82803689390448
FFF,2013J,594615,1,10,2,9,1,0,90,0,3,671.0,70.66666666666667
FFF,2013J,594643,1,11,0,3,0,0,120,0,1,401.0,67.66666666666667
FFF,2013J,594737,1,3,0,1,0,0,90,0,3,0.0,72.82803689390448
FFF,2013J,594800,1,6,1,9,0,0,60,0,1,3675.0,85.5
FFF,2013J,594814,1,12,0,6,0,0,60,0,2,7026.0,89.33333333333333
FFF,2013J,594815,1,9,2,8,0,0,120,0,3,1197.0,62.75
FFF,2013J,594823,1,0,0,10,0,0,120,0,1,1042.0,76.41666666666667
FFF,2013J,594855,1,11,0,5,0,0,150,0,2,2486.0,65.75
FFF,2013J,594881,1,1,0,6,0,0,90,0,3,0.0,72.82803689390448
FFF,2013J,594894,1,0,0,7,0,0,60,0,2,1543.0,76.16666666666667
FFF,2013J,594933,1,5,2,2,0,0,120,0,3,163.0,72.82803689390448
FFF,2013J,594956,1,11,0,1,0,0,150,1,3,2233.0,65.25
FFF,2013J,594996,1,8,2,5,0,0,120,0,3,134.0,72.82803689390448
FFF,2013J,595023,0,4,2,0,0,0,60,0,1,1309.0,80.2
FFF,2013J,595106,1,9,0,6,0,0,60,0,0,5671.0,90.57142857142857
FFF,2013J,595119,1,3,0,2,0,0,60,0,3,358.0,62.0
FFF,2013J,595150,1,1,2,2,0,0,120,0,1,1329.0,63.54545454545455
FFF,2013J,595164,1,1,0,8,0,0,120,1,2,2116.0,73.23809523809524
FFF,2013J,595230,0,3,0,2,0,0,150,0,2,6664.0,69.41666666666667
FFF,2013J,595235,0,0,0,10,0,0,150,0,1,1624.0,67.41666666666667
FFF,2013J,595246,1,5,2,3,0,0,120,0,3,568.0,70.0
FFF,2013J,595330,1,11,0,9,0,0,120,0,2,3867.0,81.66666666666667
FFF,2013J,595354,0,4,1,0,0,0,120,0,2,3804.0,63.166666666666664
FFF,2013J,595359,1,9,1,8,1,0,60,0,3,0.0,72.82803689390448
FFF,2013J,595381,1,3,2,4,0,0,120,0,2,5521.0,85.41666666666667
FFF,2013J,595386,1,11,0,2,0,0,120,0,2,3415.0,72.91666666666667
FFF,2013J,595401,1,4,2,0,0,0,60,0,2,2172.0,69.41666666666667
FFF,2013J,595428,1,5,1,1,1,0,150,0,3,2703.0,87.2
FFF,2013J,595477,1,12,2,1,0,0,150,0,1,4008.0,65.16666666666667
FFF,2013J,595483,1,0,2,7,0,0,60,0,1,583.0,76.0
FFF,2013J,595593,1,10,0,3,0,0,60,1,1,3083.0,60.2
FFF,2013J,595649,1,3,0,9,0,0,120,0,2,961.0,63.583333333333336
FFF,2013J,595655,1,11,2,3,0,0,60,0,2,2338.0,83.91666666666667
FFF,2013J,595676,1,3,2,2,0,0,60,0,3,1737.0,66.5
FFF,2013J,595735,1,0,2,9,0,0,60,0,2,5180.0,73.66666666666667
FFF,2013J,595746,1,11,2,2,0,0,60,0,0,14506.0,96.83333333333333
FFF,2013J,595752,0,4,4,0,0,0,120,0,0,4805.0,90.16666666666667
FFF,2013J,595769,1,5,1,3,0,0,120,0,2,4628.0,73.41666666666667
FFF,2013J,595773,1,0,2,5,0,0,60,0,3,806.0,66.0
FFF,2013J,595840,1,11,2,3,0,0,60,0,0,8241.0,94.0
FFF,2013J,595842,1,4,0,0,0,0,120,0,2,3222.0,86.16666666666667
FFF,2013J,595847,1,10,1,1,0,0,120,0,0,2045.0,87.23809523809524
FFF,2013J,595868,1,0,2,9,1,0,60,0,2,5338.0,72.16666666666667
FFF,2013J,595895,1,2,2,10,0,0,120,0,3,205.0,72.82803689390448
FFF,2013J,595915,0,12,2,3,0,0,240,0,3,328.0,78.0
FFF,2013J,595935,1,8,0,4,0,0,120,0,3,4013.0,84.75
FFF,2013J,595978,1,0,2,10,0,0,180,1,3,2987.0,62.5
FFF,2013J,596027,1,8,2,5,0,0,120,0,2,4115.0,65.83333333333333
FFF,2013J,596029,1,3,2,3,0,0,120,0,1,336.0,52.0
FFF,2013J,596049,1,12,2,3,0,0,120,0,3,114.0,76.0
FFF,2013J,596125,1,9,2,6,0,0,120,0,1,800.0,72.0
FFF,2013J,596146,1,7,2,8,0,0,60,0,3,1000.0,66.0
FFF,2013J,596147,1,5,2,4,0,0,60,0,2,3975.0,85.08333333333333
FFF,2013J,596231,1,5,0,2,0,0,90,0,3,236.0,87.0
FFF,2013J,596266,1,7,0,10,0,0,90,0,1,150.0,53.0
FFF,2013J,596296,1,5,0,8,0,0,90,1,1,295.0,65.0
FFF,2013J,596368,1,5,2,3,0,0,60,0,2,3094.0,77.66666666666667
FFF,2013J,596369,1,9,2,2,0,0,90,0,3,470.0,86.25
FFF,2013J,596406,1,11,0,1,0,0,120,0,1,1373.0,72.71428571428571
FFF,2013J,596480,1,1,0,3,0,0,60,0,3,164.0,72.82803689390448
FFF,2013J,596490,1,3,2,6,1,0,120,0,2,3590.0,72.08333333333333
FFF,2013J,596521,1,6,0,3,0,0,120,0,1,831.0,70.0
FFF,2013J,596593,1,6,0,10,0,0,60,0,2,3553.0,82.16666666666667
FFF,2013J,596601,0,7,0,8,0,0,180,0,3,4021.0,65.83333333333333
FFF,2013J,596624,1,9,0,2,0,0,120,0,1,399.0,68.0
FFF,2013J,596646,1,3,2,5,0,0,120,0,2,1392.0,68.0
FFF,2013J,596687,1,4,1,0,0,0,120,0,0,2232.0,92.91666666666667
FFF,2013J,596691,1,9,2,6,0,0,120,0,1,56.0,54.0
FFF,2013J,596739,1,4,2,3,0,0,60,0,3,901.0,69.66666666666667
FFF,2013J,596754,1,1,2,2,1,0,60,0,3,2301.0,80.25
FFF,2013J,596756,1,7,2,8,0,0,60,0,2,3187.0,74.41666666666667
FFF,2013J,596774,1,0,0,10,0,0,120,0,3,0.0,72.82803689390448
FFF,2013J,596828,1,8,2,9,1,0,60,0,2,4168.0,75.5
FFF,2013J,596829,1,0,0,4,1,0,60,0,3,570.0,36.666666666666664
FFF,2013J,596858,1,6,1,7,1,0,90,0,3,2418.0,78.75
FFF,2013J,596860,1,5,1,4,1,0,60,0,2,3943.0,74.66666666666667
FFF,2013J,596938,1,11,0,7,0,0,60,0,2,2073.0,78.25
FFF,2013J,596981,1,6,0,3,0,0,60,0,2,2658.0,75.25
FFF,2013J,596982,1,1,0,9,0,0,120,0,2,3337.0,82.83333333333333
FFF,2013J,597074,1,12,0,5,0,0,240,0,1,248.0,86.0
FFF,2013J,597098,1,10,2,5,0,0,120,0,1,195.0,72.82803689390448
FFF,2013J,597190,1,5,2,1,0,0,60,0,3,0.0,72.82803689390448
FFF,2013J,597199,0,4,0,0,0,0,60,0,2,4897.0,78.83333333333333
FFF,2013J,597204,1,6,1,1,0,0,60,0,2,3765.0,71.33333333333333
FFF,2013J,597238,0,7,0,2,0,0,120,1,3,5065.0,72.66666666666667
FFF,2013J,597241,1,11,0,1,0,0,120,0,0,2683.0,84.5
FFF,2013J,597293,1,8,2,6,0,0,120,0,2,3360.0,80.0
FFF,2013J,597402,1,3,0,8,1,0,120,0,3,9.0,72.82803689390448
FFF,2013J,597415,1,4,1,0,0,0,60,0,1,228.0,69.0
FFF,2013J,597485,1,2,2,9,0,0,60,0,2,4738.0,64.75
FFF,2013J,597555,1,3,2,3,1,0,60,0,3,0.0,72.82803689390448
FFF,2013J,597557,1,0,2,7,0,0,60,0,3,1.0,72.82803689390448
FFF,2013J,597627,1,7,2,9,0,0,60,0,2,3600.0,80.58333333333333
FFF,2013J,597715,1,5,2,3,1,0,60,0,2,6181.0,74.91666666666667
FFF,2013J,597737,1,6,0,1,0,0,60,0,2,1494.0,66.66666666666667
FFF,2013J,597747,1,0,1,2,0,0,90,0,1,3063.0,51.916666666666664
FFF,2013J,597761,0,8,2,3,0,0,120,0,3,842.0,47.0
FFF,2013J,597787,1,3,0,3,1,0,60,0,0,15559.0,88.75
FFF,2013J,597791,1,1,0,8,0,0,60,0,2,1989.0,69.66666666666667
FFF,2013J,597797,1,12,0,5,0,0,60,0,2,2549.0,72.66666666666667
FFF,2013J,597817,0,0,0,3,0,0,120,0,1,316.0,66.0
FFF,2013J,597819,1,4,2,0,0,0,60,0,0,2842.0,90.2
FFF,2013J,597880,1,4,0,2,0,0,60,0,3,27.0,72.82803689390448
FFF,2013J,597906,1,6,0,7,0,0,60,0,2,2815.0,71.25
FFF,2013J,597912,1,7,2,10,0,0,120,0,1,2788.0,70.5
FFF,2013J,597931,1,11,2,5,0,0,60,0,3,339.0,72.82803689390448
FFF,2013J,598001,1,3,2,6,0,0,90,0,1,842.0,66.0
FFF,2013J,598032,0,5,2,1,0,0,60,0,1,562.0,72.33333333333333
FFF,2013J,598077,1,10,2,9,0,0,60,0,2,1601.0,71.58333333333333
FFF,2013J,598213,0,5,3,1,0,0,60,0,2,7977.0,61.333333333333336
FFF,2013J,598215,1,8,0,6,0,0,60,0,2,3765.0,65.83333333333333
FFF,2013J,598235,1,8,1,2,0,0,120,0,1,343.0,57.0
FFF,2013J,598259,1,9,0,1,0,0,120,1,3,0.0,72.82803689390448
FFF,2013J,598268,0,11,2,1,1,0,120,0,3,0.0,72.82803689390448
FFF,2013J,598279,0,3,0,4,0,0,60,0,2,4679.0,81.58333333333333
FFF,2013J,598285,1,9,2,2,1,0,120,1,2,2694.0,80.33333333333333
FFF,2013J,598294,1,3,1,2,0,0,60,0,2,2691.0,86.41666666666667
FFF,2013J,598299,1,3,0,7,0,0,60,0,2,7044.0,79.57142857142857
FFF,2013J,598306,1,0,0,9,0,0,120,0,1,921.0,67.83333333333333
FFF,2013J,598308,1,2,4,0,0,0,120,0,3,4009.0,68.92307692307692
FFF,2013J,598353,1,11,1,5,1,0,150,0,3,584.0,68.0
FFF,2013J,598376,1,2,1,8,1,0,60,0,2,5384.0,89.75
FFF,2013J,598385,1,4,2,0,0,0,60,0,1,1884.0,59.75
FFF,2013J,598478,0,6,0,4,1,0,120,0,3,2090.0,80.0
FFF,2013J,598480,1,3,2,2,0,0,60,0,1,363.0,54.0
FFF,2013J,598498,1,7,2,9,0,0,60,0,3,1324.0,84.4
FFF,2013J,598543,1,0,2,10,0,0,90,0,2,2540.0,80.41666666666667
FFF,2013J,598555,0,3,2,2,0,0,120,0,2,2487.0,76.75
FFF,2013J,598629,1,5,2,1,1,0,120,0,3,4.0,72.82803689390448
FFF,2013J,598649,0,3,1,3,0,0,120,0,1,2490.0,67.25
FFF,2013J,598666,1,3,3,3,0,0,120,0,3,485.0,58.333333333333336
FFF,2013J,598706,1,8,2,1,0,0,120,0,0,13746.0,85.25
FFF,2013J,598752,1,2,0,4,0,0,60,0,3,910.0,62.0
FFF,2013J,598757,1,8,0,10,1,0,90,0,3,622.0,63.666666666666664
FFF,2013J,598761,0,8,0,8,0,0,120,0,0,6922.0,90.66666666666667
FFF,2013J,598835,1,6,0,5,0,0,60,0,0,5488.0,88.58333333333333
FFF,2013J,598887,1,8,0,3,0,0,60,0,3,1249.0,70.4
FFF,2013J,598962,1,7,0,9,0,0,120,0,3,744.0,77.42857142857143
FFF,2013J,598966,1,7,0,4,0,0,120,1,2,3887.0,75.83333333333333
FFF,2013J,598983,1,6,0,4,1,0,60,0,2,3812.0,64.52380952380952
FFF,2013J,599094,1,2,0,9,0,0,90,0,2,1189.0,77.0
FFF,2013J,599104,1,6,1,5,0,0,120,0,2,4961.0,87.66666666666667
FFF,2013J,599114,1,6,2,7,0,0,60,0,3,66.0,72.82803689390448
FFF,2013J,599168,1,1,2,6,1,0,60,0,1,393.0,92.0
FFF,2013J,599199,1,11,2,2,0,0,60,0,2,9101.0,79.33333333333333
FFF,2013J,599245,1,8,0,6,1,0,60,0,2,2717.0,83.25
FFF,2013J,599289,1,5,0,8,0,0,60,0,0,9034.0,95.25
FFF,2013J,599297,1,12,0,2,0,0,120,0,1,479.0,59.5
FFF,2013J,599315,1,8,1,8,1,0,120,0,0,5398.0,89.25
FFF,2013J,599370,1,0,0,6,1,0,60,0,2,3679.0,78.88888888888889
FFF,2013J,599445,0,6,1,5,0,0,90,0,2,2993.0,81.41666666666667
FFF,2013J,599464,1,3,2,3,0,0,120,0,3,0.0,72.82803689390448
FFF,2013J,599468,1,5,2,9,0,0,60,0,2,6081.0,69.91666666666667
FFF,2013J,599559,1,0,1,3,0,0,60,0,0,3668.0,89.25
FFF,2013J,599568,1,0,0,4,0,0,120,0,1,322.0,69.0
FFF,2013J,599570,1,5,2,1,0,0,60,0,1,235.0,46.333333333333336
FFF,2013J,599587,1,4,2,0,0,0,60,0,2,2263.0,77.91666666666667
FFF,2013J,599595,1,7,0,5,0,0,120,0,3,965.0,49.0
FFF,2013J,599663,1,4,1,4,0,0,60,0,2,3383.0,80.875
FFF,2013J,599683,0,6,1,4,0,0,90,0,0,4423.0,91.41666666666667
FFF,2013J,599718,1,6,1,4,0,0,90,0,2,2054.0,89.25
FFF,2013J,599776,1,8,2,8,0,0,90,0,3,0.0,72.82803689390448
FFF,2013J,599783,1,2,0,6,0,0,90,0,2,2384.0,62.333333333333336
FFF,2013J,599795,1,3,2,6,1,0,60,0,3,303.0,20.0
FFF,2013J,599805,1,8,0,5,0,0,180,0,3,2253.0,64.0
FFF,2013J,599816,1,0,1,10,0,0,120,1,2,3338.0,81.75
FFF,2013J,599857,1,6,2,3,1,0,90,0,2,4662.0,78.57142857142857
FFF,2013J,599907,0,6,1,7,0,0,60,0,1,855.0,63.333333333333336
FFF,2013J,599957,1,5,2,3,0,0,60,0,3,596.0,73.0
FFF,2013J,599994,1,4,0,8,0,0,60,0,3,147.0,72.82803689390448
FFF,2013J,600037,1,2,2,1,0,0,120,0,3,0.0,72.82803689390448
FFF,2013J,600175,1,5,1,9,0,0,90,0,2,5886.0,82.07142857142857
FFF,2013J,600224,1,5,0,1,0,0,120,1,2,3517.0,81.58333333333333
FFF,2013J,600243,1,6,1,6,0,0,60,0,2,1972.0,88.72727272727273
FFF,2013J,600367,1,5,2,4,0,0,90,1,1,666.0,46.666666666666664
FFF,2013J,600436,0,11,1,3,0,0,120,1,3,2716.0,63.2
FFF,2013J,600515,1,4,0,6,0,0,60,0,1,681.0,69.0
FFF,2013J,600542,1,2,0,2,0,0,90,0,2,2347.0,79.25
FFF,2013J,600558,1,6,2,5,0,0,60,0,2,3230.0,73.91666666666667
FFF,2013J,600564,1,11,0,9,0,0,120,0,3,23.0,72.82803689390448
FFF,2013J,600615,1,9,2,1,0,0,90,0,3,734.0,60.0
FFF,2013J,600667,1,3,0,5,0,0,60,0,3,35.0,72.82803689390448
FFF,2013J,600676,1,7,2,7,1,0,60,0,2,5881.0,91.16666666666667
FFF,2013J,600682,1,8,1,7,0,0,90,0,2,3123.0,66.16666666666667
FFF,2013J,600746,1,5,0,4,0,0,60,0,3,1213.0,86.0
FFF,2013J,600748,1,0,2,3,0,0,60,0,3,217.0,72.82803689390448
FFF,2013J,600808,1,8,0,6,0,0,60,0,3,172.0,72.0
FFF,2013J,600860,0,6,0,3,0,0,60,0,2,7369.0,85.08333333333333
FFF,2013J,600944,1,8,2,2,0,0,60,0,2,900.0,65.0
FFF,2013J,600947,1,8,2,3,0,0,120,0,1,155.0,74.0
FFF,2013J,600955,1,0,0,6,1,0,60,0,3,0.0,72.82803689390448
FFF,2013J,600991,1,6,1,4,0,0,90,0,2,2067.0,71.33333333333333
FFF,2013J,601021,1,2,1,3,0,0,90,0,2,3297.0,68.38461538461539
FFF,2013J,601040,1,0,2,1,0,0,120,0,2,2882.0,81.3
FFF,2013J,601042,1,9,2,4,0,0,60,0,1,1976.0,61.0
FFF,2013J,601074,1,0,0,9,0,0,90,0,3,533.0,82.5
FFF,2013J,601080,1,10,2,2,0,0,60,0,1,88.0,84.0
FFF,2013J,601099,1,5,0,2,1,0,120,0,2,4808.0,84.91666666666667
FFF,2013J,601104,1,8,2,10,0,0,60,0,2,2314.0,70.0
FFF,2013J,601105,1,4,2,1,0,0,120,0,2,5430.0,86.08333333333333
FFF,2013J,601180,1,6,1,8,1,0,60,0,3,2906.0,62.5
FFF,2013J,601184,1,5,0,2,0,0,60,0,1,529.0,62.0
FFF,2013J,601213,1,8,1,6,0,0,90,0,0,2955.0,92.83333333333333
FFF,2013J,601217,1,6,2,7,0,0,60,0,3,1.0,72.82803689390448
FFF,2013J,601271,1,9,2,5,0,0,60,1,3,2834.0,58.53333333333333
FFF,2013J,601388,0,7,0,5,0,0,60,0,2,1772.0,80.0
FFF,2013J,601389,1,0,0,10,0,0,120,1,0,4473.0,90.41666666666667
FFF,2013J,601390,0,12,0,6,0,0,90,0,2,2654.0,73.08333333333333
FFF,2013J,601399,1,9,2,5,0,0,120,0,2,3127.0,65.5
FFF,2013J,601430,1,5,0,5,0,0,90,0,2,3218.0,78.5
FFF,2013J,601439,0,6,1,10,0,0,90,1,2,1532.0,80.41666666666667
FFF,2013J,601583,1,5,0,2,0,0,120,0,2,3528.0,87.91666666666667
FFF,2013J,601640,1,3,1,3,0,0,90,0,1,122.0,72.82803689390448
FFF,2013J,601681,1,2,2,0,0,0,60,0,2,3637.0,89.41666666666667
FFF,2013J,601745,1,3,0,7,0,0,60,1,1,2967.0,65.0
FFF,2013J,601761,1,12,0,2,0,0,60,0,3,1391.0,90.0
FFF,2013J,601783,0,6,1,7,0,0,60,0,3,0.0,72.82803689390448
FFF,2013J,601788,1,5,2,5,0,0,90,0,2,2651.0,84.25
FFF,2013J,601808,0,6,0,3,0,0,60,0,2,2439.0,79.0
FFF,2013J,601855,1,7,2,4,1,0,60,0,3,0.0,72.82803689390448
FFF,2013J,601952,0,1,2,1,0,0,60,0,2,1789.0,68.63636363636364
FFF,2013J,602053,1,7,0,7,0,0,60,0,3,1125.0,67.0
FFF,2013J,602097,1,0,0,9,0,0,60,1,1,312.0,51.0
FFF,2013J,602099,0,4,2,0,0,0,120,0,2,1402.0,68.58333333333333
FFF,2013J,602111,1,5,2,4,0,0,60,1,1,542.0,80.0
FFF,2013J,602152,1,3,0,3,0,0,120,0,3,0.0,72.82803689390448
FFF,2013J,602312,1,12,0,5,0,0,120,1,2,4938.0,73.53846153846153
FFF,2013J,602320,1,3,0,6,1,0,120,0,3,114.0,78.0
FFF,2013J,602344,1,4,2,2,0,0,90,0,1,888.0,64.0
FFF,2013J,602406,1,1,0,2,1,0,120,0,3,15.0,72.82803689390448
FFF,2013J,602451,1,4,0,2,1,0,60,0,2,3155.0,71.58333333333333
FFF,2013J,602468,1,7,2,2,1,0,90,0,2,1225.0,81.9
FFF,2013J,602469,0,10,0,9,0,0,60,0,2,4487.0,84.41666666666667
FFF,2013J,602502,1,6,0,8,0,0,120,1,3,524.0,74.25
FFF,2013J,602511,0,9,2,4,0,0,60,0,2,8781.0,88.83333333333333
FFF,2013J,602516,0,0,0,6,0,0,60,0,2,3266.0,81.75
FFF,2013J,602569,0,6,0,6,0,0,60,0,1,160.0,72.82803689390448
FFF,2013J,602577,1,6,0,10,0,0,60,0,2,7045.0,84.91666666666667
FFF,2013J,602592,0,12,2,1,0,0,60,0,1,23.0,72.82803689390448
FFF,2013J,602600,1,6,2,1,0,0,60,0,1,663.0,54.0
FFF,2013J,602669,1,8,0,6,1,0,90,0,0,5081.0,89.33333333333333
FFF,2013J,602672,1,1,2,7,0,0,180,0,3,500.0,81.25
FFF,2013J,602713,1,6,1,3,0,0,90,0,0,4532.0,87.91666666666667
FFF,2013J,602719,1,0,0,9,0,0,120,0,2,1628.0,61.333333333333336
FFF,2013J,602734,1,11,1,2,0,0,150,0,1,241.0,67.33333333333333
FFF,2013J,602777,1,1,0,9,0,0,150,0,2,2412.0,84.75
FFF,2013J,602781,1,7,0,6,0,0,120,1,3,38.0,72.82803689390448
FFF,2013J,602792,1,3,2,2,0,0,60,0,3,1203.0,85.0
FFF,2013J,602811,1,4,2,0,0,0,120,0,2,2643.0,68.54545454545455
FFF,2013J,602837,1,4,1,0,0,0,60,0,2,4833.0,88.33333333333333
FFF,2013J,602895,0,6,1,6,0,0,90,0,1,1899.0,63.083333333333336
FFF,2013J,602948,1,8,0,8,1,0,90,0,2,3420.0,82.58333333333333
FFF,2013J,602994,1,3,0,2,0,0,120,0,3,1231.0,67.0
FFF,2013J,603030,1,10,1,9,0,0,60,0,1,159.0,58.0
FFF,2013J,603059,1,2,2,0,0,0,120,0,0,2238.0,90.66666666666667
FFF,2013J,603111,0,11,0,9,0,0,120,0,3,4835.0,68.46666666666667
FFF,2013J,603148,1,3,2,2,0,0,120,0,3,173.0,68.0
FFF,2013J,603155,1,6,2,5,0,0,60,0,2,3129.0,70.91666666666667
FFF,2013J,603170,1,3,2,5,0,0,90,0,0,2769.0,89.16666666666667
FFF,2013J,603199,1,5,2,8,1,0,90,0,3,3813.0,62.857142857142854
FFF,2013J,603204,0,3,1,3,0,0,180,0,3,0.0,72.82803689390448
FFF,2013J,603216,1,4,0,6,0,0,120,0,1,239.0,51.0
FFF,2013J,603220,1,1,2,3,0,0,120,0,1,213.0,74.0
FFF,2013J,603231,1,6,1,7,0,0,60,0,2,5948.0,83.58333333333333
FFF,2013J,603260,0,9,2,10,0,0,60,0,3,630.0,80.0
FFF,2013J,603300,1,4,0,2,0,0,60,0,2,5438.0,81.08333333333333
FFF,2013J,603327,1,6,0,10,0,0,60,0,2,3173.0,74.5
FFF,2013J,603341,1,4,2,0,0,0,60,0,2,1068.0,72.66666666666667
FFF,2013J,603389,1,1,2,3,0,0,60,0,2,3189.0,82.91666666666667
FFF,2013J,603423,1,4,0,1,1,0,60,0,3,574.0,67.0
FFF,2013J,603437,1,3,2,3,0,0,120,0,2,3304.0,76.25
FFF,2013J,603529,1,6,0,6,0,0,60,0,2,5062.0,77.33333333333333
FFF,2013J,603575,1,8,2,2,0,0,120,0,3,0.0,72.82803689390448
FFF,2013J,603576,1,1,0,7,0,0,60,0,2,1990.0,73.63636363636364
FFF,2013J,603597,1,3,0,9,0,0,90,0,2,3708.0,78.5
FFF,2013J,603600,1,0,2,5,0,0,60,0,2,3193.0,87.16666666666667
FFF,2013J,603611,1,0,0,4,0,0,60,0,2,2667.0,85.16666666666667
FFF,2013J,603651,1,8,0,10,0,0,60,0,0,5168.0,91.16666666666667
FFF,2013J,603733,1,11,0,10,0,0,60,0,2,3568.0,84.72727272727273
FFF,2013J,603819,1,6,0,9,0,0,60,0,2,3060.0,85.16666666666667
FFF,2013J,603848,1,12,2,1,1,0,120,1,3,3201.0,56.0625
FFF,2013J,603873,1,11,2,2,1,0,120,0,3,309.0,72.82803689390448
FFF,2013J,603931,1,4,2,2,0,0,120,0,3,2040.0,65.0
FFF,2013J,604087,1,8,2,10,0,0,90,0,1,1431.0,65.0
FFF,2013J,604142,1,11,2,1,0,0,120,0,3,340.0,69.0
FFF,2013J,604184,1,1,0,2,0,0,120,0,2,2357.0,77.0909090909091
FFF,2013J,604228,1,5,2,5,0,0,90,0,3,588.0,60.0
FFF,2013J,604258,1,6,2,5,1,0,60,0,3,740.0,58.0
FFF,2013J,604296,1,0,0,5,1,0,120,0,3,17.0,72.82803689390448
FFF,2013J,604379,1,0,0,3,0,0,60,0,2,1511.0,77.23076923076923
FFF,2013J,604416,1,2,0,7,0,0,90,0,1,1406.0,76.25
FFF,2013J,604427,1,3,0,2,0,0,150,0,2,2472.0,78.5
FFF,2013J,604449,1,7,2,6,1,0,60,0,3,511.0,72.82803689390448
FFF,2013J,604478,1,4,2,0,1,0,120,0,2,6070.0,93.0
FFF,2013J,604514,1,6,0,4,0,0,90,0,1,813.0,82.0
FFF,2013J,604581,0,5,0,2,0,0,90,0,1,176.0,80.0
FFF,2013J,604583,1,6,0,3,0,0,60,0,3,2060.0,71.25
FFF,2013J,604606,1,12,2,2,0,0,60,0,3,785.0,63.0
FFF,2013J,604619,0,12,2,5,0,0,60,0,3,0.0,72.82803689390448
FFF,2013J,604633,1,0,0,8,0,0,120,0,2,1287.0,74.83333333333333
FFF,2013J,604635,1,6,0,9,0,0,60,0,2,1393.0,69.5
FFF,2013J,604700,0,6,1,8,1,0,60,0,0,3696.0,84.33333333333333
FFF,2013J,604741,1,1,0,8,0,0,150,0,2,1401.0,63.111111111111114
FFF,2013J,604755,1,0,0,6,0,0,120,0,2,1374.0,76.9090909090909
FFF,2013J,604766,1,3,0,2,1,0,60,0,0,5046.0,84.83333333333333
FFF,2013J,604799,1,11,2,7,0,0,120,0,2,2309.0,75.0
FFF,2013J,604817,1,9,2,10,0,0,60,1,1,111.0,72.82803689390448
FFF,2013J,604828,1,6,0,10,0,0,60,0,1,469.0,80.0
FFF,2013J,604879,0,9,1,3,0,0,120,0,0,4914.0,89.91666666666667
FFF,2013J,604889,0,1,0,1,0,0,120,0,3,125.0,72.82803689390448
FFF,2013J,604918,1,6,0,6,0,0,60,0,1,477.0,81.0
FFF,2013J,604945,1,6,1,8,0,0,60,0,1,990.0,64.5
FFF,2013J,604946,1,3,1,2,1,0,120,0,3,407.0,72.82803689390448
FFF,2013J,605012,1,3,0,4,0,0,120,0,2,2210.0,70.66666666666667
FFF,2013J,605048,1,4,1,1,0,0,60,0,2,5071.0,83.41666666666667
FFF,2013J,605069,1,6,2,6,0,0,60,0,2,2482.0,65.41666666666667
FFF,2013J,605091,1,7,3,3,0,0,150,0,3,1546.0,86.5
FFF,2013J,605108,1,0,2,10,0,0,60,0,3,0.0,72.82803689390448
